county_fips,year,state,state_po,county_name,office,candidate,party,candidatevotes,totalvotes,version,mode,inctot,mortamt1,avrg_age,ftotinc,foodstmp_1_freq,foodstmp_2_freq,sex_2_freq,sex_1_freq,marst_5_freq,marst_6_freq,marst_1_freq,marst_4_freq,marst_3_freq,marst_2_freq,race_1_freq,race_2_freq,race_7_freq,race_8_freq,race_5_freq,race_6_freq,race_3_freq,race_4_freq,race_9_freq,ctz_stat_1_freq,ctz_stat_3_freq,ctz_stat_2_freq,lang_1_freq,lang_2_freq,educ_attain_2.0_freq,educ_attain_1.0_freq,educ_attain_3.0_freq,educ_attain_4.0_freq,empstat_1.0_freq,empstat_3.0_freq,empstat_2.0_freq
37183,2016,NORTH CAROLINA,NC,WAKE,US PRESIDENT,OTHER,OTHER,28806,527624,20220315,TOTAL,37766.2,990.1,44.8,71204.1,94.9,5.1,52.9,47.1,4.2,25.7,57.1,9.6,1.8,1.7,73.4,15.5,1.7,2.3,0.1,5.3,0.4,1.2,0.1,86.1,6.1,7.8,86.1,13.9,60.5,19.8,17.3,2.5,65.6,31.6,2.8
37183,2016,NORTH CAROLINA,NC,WAKE,US PRESIDENT,DONALD TRUMP,REPUBLICAN,196082,527624,20220315,TOTAL,37766.2,990.1,44.8,71204.1,94.9,5.1,52.9,47.1,4.2,25.7,57.1,9.6,1.8,1.7,73.4,15.5,1.7,2.3,0.1,5.3,0.4,1.2,0.1,86.1,6.1,7.8,86.1,13.9,60.5,19.8,17.3,2.5,65.6,31.6,2.8
37191,2008,NORTH CAROLINA,NC,WAYNE,US PRESIDENT,OTHER,OTHER,259,49882,20220315,TOTAL,22736.2,662.8,46.3,41852.3,90.7,9.3,53.2,46.8,8.5,20.9,54.6,11,2.9,2.1,66,28.6,2.5,1,0.1,1.2,0.4,0.3,0,94.9,4.2,0.9,93.4,6.6,47.4,46.6,5.2,0.8,57,39.3,3.7
37191,2008,NORTH CAROLINA,NC,WAYNE,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,26952,49882,20220315,TOTAL,22736.2,662.8,46.3,41852.3,90.7,9.3,53.2,46.8,8.5,20.9,54.6,11,2.9,2.1,66,28.6,2.5,1,0.1,1.2,0.4,0.3,0,94.9,4.2,0.9,93.4,6.6,47.4,46.6,5.2,0.8,57,39.3,3.7
37191,2008,NORTH CAROLINA,NC,WAYNE,US PRESIDENT,BARACK OBAMA,DEMOCRAT,22671,49882,20220315,TOTAL,22736.2,662.8,46.3,41852.3,90.7,9.3,53.2,46.8,8.5,20.9,54.6,11,2.9,2.1,66,28.6,2.5,1,0.1,1.2,0.4,0.3,0,94.9,4.2,0.9,93.4,6.6,47.4,46.6,5.2,0.8,57,39.3,3.7
37191,2012,NORTH CAROLINA,NC,WAYNE,US PRESIDENT,MITT ROMNEY,REPUBLICAN,27641,51352,20220315,TOTAL,20793.4,620.1,46.9,37609,79.9,20.1,52.8,47.2,9.8,23.3,49,11.3,4.1,2.5,66.7,28.5,2.1,1.1,0,0.7,0.4,0.2,0.2,95.2,3.1,1.7,93.3,6.7,45.7,46.8,6.8,0.7,50.9,43.3,5.8
37191,2012,NORTH CAROLINA,NC,WAYNE,US PRESIDENT,BARACK OBAMA,DEMOCRAT,23314,51352,20220315,TOTAL,20793.4,620.1,46.9,37609,79.9,20.1,52.8,47.2,9.8,23.3,49,11.3,4.1,2.5,66.7,28.5,2.1,1.1,0,0.7,0.4,0.2,0.2,95.2,3.1,1.7,93.3,6.7,45.7,46.8,6.8,0.7,50.9,43.3,5.8
37191,2012,NORTH CAROLINA,NC,WAYNE,US PRESIDENT,OTHER,OTHER,397,51352,20220315,TOTAL,20793.4,620.1,46.9,37609,79.9,20.1,52.8,47.2,9.8,23.3,49,11.3,4.1,2.5,66.7,28.5,2.1,1.1,0,0.7,0.4,0.2,0.2,95.2,3.1,1.7,93.3,6.7,45.7,46.8,6.8,0.7,50.9,43.3,5.8
37191,2016,NORTH CAROLINA,NC,WAYNE,US PRESIDENT,DONALD TRUMP,REPUBLICAN,27540,50689,20220315,TOTAL,24667.9,562.6,47.3,42877.3,84.6,15.4,52,48,10.8,24.3,49.6,11.8,2.6,0.9,67.7,28,0.7,1.2,0.4,1.4,0.1,0.5,0.1,93.2,4.8,2,91.3,8.7,49.7,43.6,5.6,1.1,50.6,46.4,2.9
37191,2016,NORTH CAROLINA,NC,WAYNE,US PRESIDENT,OTHER,OTHER,1379,50689,20220315,TOTAL,24667.9,562.6,47.3,42877.3,84.6,15.4,52,48,10.8,24.3,49.6,11.8,2.6,0.9,67.7,28,0.7,1.2,0.4,1.4,0.1,0.5,0.1,93.2,4.8,2,91.3,8.7,49.7,43.6,5.6,1.1,50.6,46.4,2.9
37191,2016,NORTH CAROLINA,NC,WAYNE,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,21770,50689,20220315,TOTAL,24667.9,562.6,47.3,42877.3,84.6,15.4,52,48,10.8,24.3,49.6,11.8,2.6,0.9,67.7,28,0.7,1.2,0.4,1.4,0.1,0.5,0.1,93.2,4.8,2,91.3,8.7,49.7,43.6,5.6,1.1,50.6,46.4,2.9
38017,2008,NORTH DAKOTA,ND,CASS,US PRESIDENT,BARACK OBAMA,DEMOCRAT,37622,71419,20220315,TOTAL,27958.1,779.5,42.1,51107.7,96.7,3.3,49.3,50.7,6,27.7,57.6,7.2,0.5,1.1,95.4,1.6,0.2,0.4,0,0.7,1.2,0.4,0.1,96.1,2.1,1.8,94.6,5.4,64.5,29.4,5.7,0.4,73.4,24.4,2.2
38017,2008,NORTH DAKOTA,ND,CASS,US PRESIDENT,OTHER,OTHER,1231,71419,20220315,TOTAL,27958.1,779.5,42.1,51107.7,96.7,3.3,49.3,50.7,6,27.7,57.6,7.2,0.5,1.1,95.4,1.6,0.2,0.4,0,0.7,1.2,0.4,0.1,96.1,2.1,1.8,94.6,5.4,64.5,29.4,5.7,0.4,73.4,24.4,2.2
38017,2008,NORTH DAKOTA,ND,CASS,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,32566,71419,20220315,TOTAL,27958.1,779.5,42.1,51107.7,96.7,3.3,49.3,50.7,6,27.7,57.6,7.2,0.5,1.1,95.4,1.6,0.2,0.4,0,0.7,1.2,0.4,0.1,96.1,2.1,1.8,94.6,5.4,64.5,29.4,5.7,0.4,73.4,24.4,2.2
38017,2012,NORTH DAKOTA,ND,CASS,US PRESIDENT,BARACK OBAMA,DEMOCRAT,34712,73855,20220315,TOTAL,32731.1,819.3,42.8,62354.8,94.8,5.2,51.9,48.1,4.8,29.8,55.1,7.5,0.8,2,95.2,1.5,0.5,0.9,0.1,0.4,1.1,0.3,0,97.5,1.3,1.2,96.5,3.5,65.9,26,7.1,1.1,70,27.6,2.4
38017,2012,NORTH DAKOTA,ND,CASS,US PRESIDENT,OTHER,OTHER,2288,73855,20220315,TOTAL,32731.1,819.3,42.8,62354.8,94.8,5.2,51.9,48.1,4.8,29.8,55.1,7.5,0.8,2,95.2,1.5,0.5,0.9,0.1,0.4,1.1,0.3,0,97.5,1.3,1.2,96.5,3.5,65.9,26,7.1,1.1,70,27.6,2.4
38017,2012,NORTH DAKOTA,ND,CASS,US PRESIDENT,MITT ROMNEY,REPUBLICAN,36855,73855,20220315,TOTAL,32731.1,819.3,42.8,62354.8,94.8,5.2,51.9,48.1,4.8,29.8,55.1,7.5,0.8,2,95.2,1.5,0.5,0.9,0.1,0.4,1.1,0.3,0,97.5,1.3,1.2,96.5,3.5,65.9,26,7.1,1.1,70,27.6,2.4
38017,2016,NORTH DAKOTA,ND,CASS,US PRESIDENT,OTHER,OTHER,9644,80821,20220315,TOTAL,30823.5,756.7,43.5,54661.9,93.6,6.4,48.1,51.9,4.6,28,57.1,8.1,0.7,1.6,91.9,2.2,0.5,1.2,0,2.7,1.1,0.1,0.2,93.6,3.6,2.8,94.1,5.9,63.4,26.4,8.6,1.6,70.4,26.7,2.9
38017,2016,NORTH DAKOTA,ND,CASS,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,31361,80821,20220315,TOTAL,30823.5,756.7,43.5,54661.9,93.6,6.4,48.1,51.9,4.6,28,57.1,8.1,0.7,1.6,91.9,2.2,0.5,1.2,0,2.7,1.1,0.1,0.2,93.6,3.6,2.8,94.1,5.9,63.4,26.4,8.6,1.6,70.4,26.7,2.9
38017,2016,NORTH DAKOTA,ND,CASS,US PRESIDENT,DONALD TRUMP,REPUBLICAN,39816,80821,20220315,TOTAL,30823.5,756.7,43.5,54661.9,93.6,6.4,48.1,51.9,4.6,28,57.1,8.1,0.7,1.6,91.9,2.2,0.5,1.2,0,2.7,1.1,0.1,0.2,93.6,3.6,2.8,94.1,5.9,63.4,26.4,8.6,1.6,70.4,26.7,2.9
38017,2020,NORTH DAKOTA,ND,CASS,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2495,86053,20220315,TOTAL,31291.9,849.6,45.1,55879.2,95.8,4.2,49.4,50.6,4.2,29.9,56.4,7.8,0.5,1.2,89.8,2.8,0.8,3.5,0,2.3,0.5,0.2,0.1,94.6,2.5,2.9,94.7,5.3,63,25.2,10,1.8,67.3,30,2.7
38017,2020,NORTH DAKOTA,ND,CASS,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,40311,86053,20220315,TOTAL,31291.9,849.6,45.1,55879.2,95.8,4.2,49.4,50.6,4.2,29.9,56.4,7.8,0.5,1.2,89.8,2.8,0.8,3.5,0,2.3,0.5,0.2,0.1,94.6,2.5,2.9,94.7,5.3,63,25.2,10,1.8,67.3,30,2.7
38017,2020,NORTH DAKOTA,ND,CASS,US PRESIDENT,OTHER,OTHER,628,86053,20220315,TOTAL,31291.9,849.6,45.1,55879.2,95.8,4.2,49.4,50.6,4.2,29.9,56.4,7.8,0.5,1.2,89.8,2.8,0.8,3.5,0,2.3,0.5,0.2,0.1,94.6,2.5,2.9,94.7,5.3,63,25.2,10,1.8,67.3,30,2.7
38017,2020,NORTH DAKOTA,ND,CASS,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,42619,86053,20220315,TOTAL,31291.9,849.6,45.1,55879.2,95.8,4.2,49.4,50.6,4.2,29.9,56.4,7.8,0.5,1.2,89.8,2.8,0.8,3.5,0,2.3,0.5,0.2,0.1,94.6,2.5,2.9,94.7,5.3,63,25.2,10,1.8,67.3,30,2.7
39003,2012,OHIO,OH,ALLEN,US PRESIDENT,OTHER,OTHER,820,48235,20220315,TOTAL,20885.7,510.9,47.8,43022.1,84.1,15.9,51.2,48.8,8,22.3,51.8,14.5,1.5,1.9,89.2,8.4,0.3,0.8,0,0.4,0.3,0.3,0.2,98.8,0.2,1,98.6,1.4,41.9,52.4,5.5,0.2,51.6,43.2,5.2
39003,2012,OHIO,OH,ALLEN,US PRESIDENT,BARACK OBAMA,DEMOCRAT,17913,48235,20220315,TOTAL,20885.7,510.9,47.8,43022.1,84.1,15.9,51.2,48.8,8,22.3,51.8,14.5,1.5,1.9,89.2,8.4,0.3,0.8,0,0.4,0.3,0.3,0.2,98.8,0.2,1,98.6,1.4,41.9,52.4,5.5,0.2,51.6,43.2,5.2
39003,2012,OHIO,OH,ALLEN,US PRESIDENT,MITT ROMNEY,REPUBLICAN,29502,48235,20220315,TOTAL,20885.7,510.9,47.8,43022.1,84.1,15.9,51.2,48.8,8,22.3,51.8,14.5,1.5,1.9,89.2,8.4,0.3,0.8,0,0.4,0.3,0.3,0.2,98.8,0.2,1,98.6,1.4,41.9,52.4,5.5,0.2,51.6,43.2,5.2
39003,2016,OHIO,OH,ALLEN,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13294,45894,20220315,TOTAL,23626.7,478.5,48.1,43646.7,90,10,50.4,49.6,8.1,23.1,53.7,12.6,0.4,2,87.5,9,0.5,1.9,0,0.7,0.2,0,0.1,98.2,0.9,1,97.2,2.8,43.3,49.5,6.6,0.6,56,41,3
39003,2016,OHIO,OH,ALLEN,US PRESIDENT,DONALD TRUMP,REPUBLICAN,30487,45894,20220315,TOTAL,23626.7,478.5,48.1,43646.7,90,10,50.4,49.6,8.1,23.1,53.7,12.6,0.4,2,87.5,9,0.5,1.9,0,0.7,0.2,0,0.1,98.2,0.9,1,97.2,2.8,43.3,49.5,6.6,0.6,56,41,3
39003,2016,OHIO,OH,ALLEN,US PRESIDENT,OTHER,OTHER,2113,45894,20220315,TOTAL,23626.7,478.5,48.1,43646.7,90,10,50.4,49.6,8.1,23.1,53.7,12.6,0.4,2,87.5,9,0.5,1.9,0,0.7,0.2,0,0.1,98.2,0.9,1,97.2,2.8,43.3,49.5,6.6,0.6,56,41,3
39003,2020,OHIO,OH,ALLEN,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,33116,48006,20220315,TOTAL,24923.9,597.3,47.6,56158.6,92.2,7.8,48.4,51.6,6,29.1,49.3,11.6,2,2,81.7,10.8,1.9,4.3,0,0.8,0.1,0,0.3,97.8,0.8,1.4,96.8,3.2,44.8,47.8,6.6,0.8,53,44.2,2.8
39003,2020,OHIO,OH,ALLEN,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14149,48006,20220315,TOTAL,24923.9,597.3,47.6,56158.6,92.2,7.8,48.4,51.6,6,29.1,49.3,11.6,2,2,81.7,10.8,1.9,4.3,0,0.8,0.1,0,0.3,97.8,0.8,1.4,96.8,3.2,44.8,47.8,6.6,0.8,53,44.2,2.8
39003,2020,OHIO,OH,ALLEN,US PRESIDENT,OTHER,OTHER,151,48006,20220315,TOTAL,24923.9,597.3,47.6,56158.6,92.2,7.8,48.4,51.6,6,29.1,49.3,11.6,2,2,81.7,10.8,1.9,4.3,0,0.8,0.1,0,0.3,97.8,0.8,1.4,96.8,3.2,44.8,47.8,6.6,0.8,53,44.2,2.8
39003,2020,OHIO,OH,ALLEN,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,590,48006,20220315,TOTAL,24923.9,597.3,47.6,56158.6,92.2,7.8,48.4,51.6,6,29.1,49.3,11.6,2,2,81.7,10.8,1.9,4.3,0,0.8,0.1,0,0.3,97.8,0.8,1.4,96.8,3.2,44.8,47.8,6.6,0.8,53,44.2,2.8
39007,2008,OHIO,OH,ASHTABULA,US PRESIDENT,OTHER,OTHER,898,44874,20220315,TOTAL,20533.3,615.5,48.6,42049.6,83.4,16.6,49.7,50.3,7.7,22.8,54.7,12,1.5,1.4,94.2,3.6,0.5,1.5,0,0.2,0,0,0,97.4,1.4,1.2,95.2,4.8,34.2,61.9,4,0,52.8,42.3,4.9
39007,2008,OHIO,OH,ASHTABULA,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,18949,44874,20220315,TOTAL,20533.3,615.5,48.6,42049.6,83.4,16.6,49.7,50.3,7.7,22.8,54.7,12,1.5,1.4,94.2,3.6,0.5,1.5,0,0.2,0,0,0,97.4,1.4,1.2,95.2,4.8,34.2,61.9,4,0,52.8,42.3,4.9
39007,2008,OHIO,OH,ASHTABULA,US PRESIDENT,BARACK OBAMA,DEMOCRAT,25027,44874,20220315,TOTAL,20533.3,615.5,48.6,42049.6,83.4,16.6,49.7,50.3,7.7,22.8,54.7,12,1.5,1.4,94.2,3.6,0.5,1.5,0,0.2,0,0,0,97.4,1.4,1.2,95.2,4.8,34.2,61.9,4,0,52.8,42.3,4.9
39007,2012,OHIO,OH,ASHTABULA,US PRESIDENT,OTHER,OTHER,963,43064,20220315,TOTAL,19211.5,509.1,49.7,36337.7,82.6,17.4,49.7,50.3,9.9,17.3,52.1,16.5,2,2.3,93.8,4,0.5,1.3,0.1,0.2,0.1,0,0,98.3,0.6,1.2,97.4,2.6,34.2,60.8,4.6,0.3,49.1,46.8,4.1
39007,2012,OHIO,OH,ASHTABULA,US PRESIDENT,MITT ROMNEY,REPUBLICAN,18298,43064,20220315,TOTAL,19211.5,509.1,49.7,36337.7,82.6,17.4,49.7,50.3,9.9,17.3,52.1,16.5,2,2.3,93.8,4,0.5,1.3,0.1,0.2,0.1,0,0,98.3,0.6,1.2,97.4,2.6,34.2,60.8,4.6,0.3,49.1,46.8,4.1
39007,2012,OHIO,OH,ASHTABULA,US PRESIDENT,BARACK OBAMA,DEMOCRAT,23803,43064,20220315,TOTAL,19211.5,509.1,49.7,36337.7,82.6,17.4,49.7,50.3,9.9,17.3,52.1,16.5,2,2.3,93.8,4,0.5,1.3,0.1,0.2,0.1,0,0,98.3,0.6,1.2,97.4,2.6,34.2,60.8,4.6,0.3,49.1,46.8,4.1
39007,2016,OHIO,OH,ASHTABULA,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,15577,40867,20220315,TOTAL,20868.7,547.1,50.4,43348.8,84.8,15.2,50.1,49.9,9.7,21.9,49.4,15.7,0.8,2.4,95.1,2.9,0.3,1.3,0,0.1,0.2,0,0,98.4,0.8,0.8,95.7,4.3,41.2,53.8,4.4,0.6,48.5,48.3,3.2
39007,2016,OHIO,OH,ASHTABULA,US PRESIDENT,OTHER,OTHER,1972,40867,20220315,TOTAL,20868.7,547.1,50.4,43348.8,84.8,15.2,50.1,49.9,9.7,21.9,49.4,15.7,0.8,2.4,95.1,2.9,0.3,1.3,0,0.1,0.2,0,0,98.4,0.8,0.8,95.7,4.3,41.2,53.8,4.4,0.6,48.5,48.3,3.2
39007,2016,OHIO,OH,ASHTABULA,US PRESIDENT,DONALD TRUMP,REPUBLICAN,23318,40867,20220315,TOTAL,20868.7,547.1,50.4,43348.8,84.8,15.2,50.1,49.9,9.7,21.9,49.4,15.7,0.8,2.4,95.1,2.9,0.3,1.3,0,0.1,0.2,0,0,98.4,0.8,0.8,95.7,4.3,41.2,53.8,4.4,0.6,48.5,48.3,3.2
39007,2020,OHIO,OH,ASHTABULA,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,16497,44147,20220315,TOTAL,21163.2,507.4,51.9,48644.2,85.4,14.6,49.9,50.1,10.6,23,45.5,16.8,1.6,2.5,89.2,5.5,0.8,3.5,0,0.8,0,0.1,0.1,98,0.7,1.3,94.9,5.1,37.5,57,5.1,0.4,42.8,52.8,4.4
39007,2020,OHIO,OH,ASHTABULA,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,559,44147,20220315,TOTAL,21163.2,507.4,51.9,48644.2,85.4,14.6,49.9,50.1,10.6,23,45.5,16.8,1.6,2.5,89.2,5.5,0.8,3.5,0,0.8,0,0.1,0.1,98,0.7,1.3,94.9,5.1,37.5,57,5.1,0.4,42.8,52.8,4.4
39007,2020,OHIO,OH,ASHTABULA,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,26890,44147,20220315,TOTAL,21163.2,507.4,51.9,48644.2,85.4,14.6,49.9,50.1,10.6,23,45.5,16.8,1.6,2.5,89.2,5.5,0.8,3.5,0,0.8,0,0.1,0.1,98,0.7,1.3,94.9,5.1,37.5,57,5.1,0.4,42.8,52.8,4.4
39007,2020,OHIO,OH,ASHTABULA,US PRESIDENT,OTHER,OTHER,201,44147,20220315,TOTAL,21163.2,507.4,51.9,48644.2,85.4,14.6,49.9,50.1,10.6,23,45.5,16.8,1.6,2.5,89.2,5.5,0.8,3.5,0,0.8,0,0.1,0.1,98,0.7,1.3,94.9,5.1,37.5,57,5.1,0.4,42.8,52.8,4.4
39017,2008,OHIO,OH,BUTLER,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,105340,173776,20220315,TOTAL,27012.1,835.4,45.2,54874.4,92,8,52.4,47.6,7.1,20.1,58.7,10.8,1.5,1.8,90.6,4.8,0.7,1.3,0,2.1,0.2,0.3,0,95,2.4,2.6,93.9,6.1,45.1,46.9,6.7,1.2,62.2,34.5,3.3
39017,2008,OHIO,OH,BUTLER,US PRESIDENT,BARACK OBAMA,DEMOCRAT,66030,173776,20220315,TOTAL,27012.1,835.4,45.2,54874.4,92,8,52.4,47.6,7.1,20.1,58.7,10.8,1.5,1.8,90.6,4.8,0.7,1.3,0,2.1,0.2,0.3,0,95,2.4,2.6,93.9,6.1,45.1,46.9,6.7,1.2,62.2,34.5,3.3
39017,2008,OHIO,OH,BUTLER,US PRESIDENT,OTHER,OTHER,2406,173776,20220315,TOTAL,27012.1,835.4,45.2,54874.4,92,8,52.4,47.6,7.1,20.1,58.7,10.8,1.5,1.8,90.6,4.8,0.7,1.3,0,2.1,0.2,0.3,0,95,2.4,2.6,93.9,6.1,45.1,46.9,6.7,1.2,62.2,34.5,3.3
39017,2012,OHIO,OH,BUTLER,US PRESIDENT,OTHER,OTHER,2627,170191,20220315,TOTAL,24999.1,743.5,46,56121.9,90.2,9.8,51.3,48.7,6.6,26.1,52.2,11.4,1.9,1.8,90.6,6.2,0.2,0.9,0,1,0.2,0.7,0.1,96,1.7,2.3,94.9,5.1,47.3,45.4,6.2,1.1,56.7,38.4,4.9
39017,2012,OHIO,OH,BUTLER,US PRESIDENT,BARACK OBAMA,DEMOCRAT,62388,170191,20220315,TOTAL,24999.1,743.5,46,56121.9,90.2,9.8,51.3,48.7,6.6,26.1,52.2,11.4,1.9,1.8,90.6,6.2,0.2,0.9,0,1,0.2,0.7,0.1,96,1.7,2.3,94.9,5.1,47.3,45.4,6.2,1.1,56.7,38.4,4.9
39017,2012,OHIO,OH,BUTLER,US PRESIDENT,MITT ROMNEY,REPUBLICAN,105176,170191,20220315,TOTAL,24999.1,743.5,46,56121.9,90.2,9.8,51.3,48.7,6.6,26.1,52.2,11.4,1.9,1.8,90.6,6.2,0.2,0.9,0,1,0.2,0.7,0.1,96,1.7,2.3,94.9,5.1,47.3,45.4,6.2,1.1,56.7,38.4,4.9
39017,2016,OHIO,OH,BUTLER,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,58642,173839,20220315,TOTAL,28570,714.4,46.5,60553.1,91.4,8.6,52.3,47.7,6.5,25.4,53.1,11,1.9,2,88.9,6.6,0.6,1.6,0.1,1.3,0.3,0.6,0,94.4,2.3,3.2,94.1,5.9,47.3,43,8.3,1.4,59.6,37.3,3.1
39017,2016,OHIO,OH,BUTLER,US PRESIDENT,OTHER,OTHER,8221,173839,20220315,TOTAL,28570,714.4,46.5,60553.1,91.4,8.6,52.3,47.7,6.5,25.4,53.1,11,1.9,2,88.9,6.6,0.6,1.6,0.1,1.3,0.3,0.6,0,94.4,2.3,3.2,94.1,5.9,47.3,43,8.3,1.4,59.6,37.3,3.1
39017,2016,OHIO,OH,BUTLER,US PRESIDENT,DONALD TRUMP,REPUBLICAN,106976,173839,20220315,TOTAL,28570,714.4,46.5,60553.1,91.4,8.6,52.3,47.7,6.5,25.4,53.1,11,1.9,2,88.9,6.6,0.6,1.6,0.1,1.3,0.3,0.6,0,94.4,2.3,3.2,94.1,5.9,47.3,43,8.3,1.4,59.6,37.3,3.1
39017,2020,OHIO,OH,BUTLER,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,69613,186737,20220315,TOTAL,27709.8,717.5,48.7,59692.9,91.9,8.1,51.7,48.3,7,28.2,51.1,10.9,1.5,1.2,83.2,6.2,1.8,5.1,0,1.9,0.2,1.4,0.3,93.6,2.8,3.6,93.8,6.2,49.2,41.2,8.2,1.4,53.9,42,4.2
39017,2020,OHIO,OH,BUTLER,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2177,186737,20220315,TOTAL,27709.8,717.5,48.7,59692.9,91.9,8.1,51.7,48.3,7,28.2,51.1,10.9,1.5,1.2,83.2,6.2,1.8,5.1,0,1.9,0.2,1.4,0.3,93.6,2.8,3.6,93.8,6.2,49.2,41.2,8.2,1.4,53.9,42,4.2
39017,2020,OHIO,OH,BUTLER,US PRESIDENT,OTHER,OTHER,555,186737,20220315,TOTAL,27709.8,717.5,48.7,59692.9,91.9,8.1,51.7,48.3,7,28.2,51.1,10.9,1.5,1.2,83.2,6.2,1.8,5.1,0,1.9,0.2,1.4,0.3,93.6,2.8,3.6,93.8,6.2,49.2,41.2,8.2,1.4,53.9,42,4.2
39017,2020,OHIO,OH,BUTLER,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,114392,186737,20220315,TOTAL,27709.8,717.5,48.7,59692.9,91.9,8.1,51.7,48.3,7,28.2,51.1,10.9,1.5,1.2,83.2,6.2,1.8,5.1,0,1.9,0.2,1.4,0.3,93.6,2.8,3.6,93.8,6.2,49.2,41.2,8.2,1.4,53.9,42,4.2
39023,2012,OHIO,OH,CLARK,US PRESIDENT,MITT ROMNEY,REPUBLICAN,31816,64144,20220315,TOTAL,20307.5,543.4,49.4,39258,80.6,19.4,53.5,46.5,8.2,22.3,51.6,14.4,1.7,1.8,90.6,6.9,0.4,1,0,0.6,0.2,0,0.2,98,0.6,1.5,97.3,2.7,43.6,50.6,5.1,0.7,52.1,43.1,4.8
39023,2012,OHIO,OH,CLARK,US PRESIDENT,OTHER,OTHER,1030,64144,20220315,TOTAL,20307.5,543.4,49.4,39258,80.6,19.4,53.5,46.5,8.2,22.3,51.6,14.4,1.7,1.8,90.6,6.9,0.4,1,0,0.6,0.2,0,0.2,98,0.6,1.5,97.3,2.7,43.6,50.6,5.1,0.7,52.1,43.1,4.8
39023,2012,OHIO,OH,CLARK,US PRESIDENT,BARACK OBAMA,DEMOCRAT,31298,64144,20220315,TOTAL,20307.5,543.4,49.4,39258,80.6,19.4,53.5,46.5,8.2,22.3,51.6,14.4,1.7,1.8,90.6,6.9,0.4,1,0,0.6,0.2,0,0.2,98,0.6,1.5,97.3,2.7,43.6,50.6,5.1,0.7,52.1,43.1,4.8
39023,2016,OHIO,OH,CLARK,US PRESIDENT,DONALD TRUMP,REPUBLICAN,35205,61429,20220315,TOTAL,22537.7,577.4,49.8,43207.9,85.1,14.9,53.8,46.2,10.6,21.7,48.7,15.6,1.6,1.8,89.8,7.1,0.6,2,0.1,0.1,0.2,0,0.2,98.3,0.5,1.3,96.8,3.2,43.5,49.8,6.1,0.6,55.1,41.8,3.1
39023,2016,OHIO,OH,CLARK,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,23328,61429,20220315,TOTAL,22537.7,577.4,49.8,43207.9,85.1,14.9,53.8,46.2,10.6,21.7,48.7,15.6,1.6,1.8,89.8,7.1,0.6,2,0.1,0.1,0.2,0,0.2,98.3,0.5,1.3,96.8,3.2,43.5,49.8,6.1,0.6,55.1,41.8,3.1
39023,2016,OHIO,OH,CLARK,US PRESIDENT,OTHER,OTHER,2896,61429,20220315,TOTAL,22537.7,577.4,49.8,43207.9,85.1,14.9,53.8,46.2,10.6,21.7,48.7,15.6,1.6,1.8,89.8,7.1,0.6,2,0.1,0.1,0.2,0,0.2,98.3,0.5,1.3,96.8,3.2,43.5,49.8,6.1,0.6,55.1,41.8,3.1
39023,2020,OHIO,OH,CLARK,US PRESIDENT,OTHER,OTHER,275,64212,20220315,TOTAL,22749.3,558.4,50.5,44611.5,86.5,13.5,51.6,48.4,7.7,25.5,51.5,12,1.5,1.7,87.7,7.4,1.2,3.1,0,0.4,0.1,0.1,0.2,98,0.9,1.1,97.6,2.4,45.8,48.2,5.5,0.5,51.4,45.6,3
39023,2020,OHIO,OH,CLARK,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,39032,64212,20220315,TOTAL,22749.3,558.4,50.5,44611.5,86.5,13.5,51.6,48.4,7.7,25.5,51.5,12,1.5,1.7,87.7,7.4,1.2,3.1,0,0.4,0.1,0.1,0.2,98,0.9,1.1,97.6,2.4,45.8,48.2,5.5,0.5,51.4,45.6,3
39023,2020,OHIO,OH,CLARK,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,829,64212,20220315,TOTAL,22749.3,558.4,50.5,44611.5,86.5,13.5,51.6,48.4,7.7,25.5,51.5,12,1.5,1.7,87.7,7.4,1.2,3.1,0,0.4,0.1,0.1,0.2,98,0.9,1.1,97.6,2.4,45.8,48.2,5.5,0.5,51.4,45.6,3
